value,"Temperature, K",property,unit,cmp_ids_solvent,cmp_mole_fractions_solvent,cmp_ids_drug,cmp_mole_fractions_drug,Solvent1_id,Solvent1_frac,Solvent2_id,Solvent2_frac,Solvent1_name,Solvent2_name,drug_mol,Solvent1_smiles,Solvent2_smiles,Solvent1_mol,Solvent2_mol,drug_HBA,drug_HBD,drug_logP,drug_TPSA,Solvent1_HBA,Solvent1_HBD,Solvent1_logP,Solvent1_TPSA,Solvent2_HBA,Solvent2_HBD,Solvent2_logP,Solvent2_TPSA,Solvent1_Dielectric,Solvent1_δD,Solvent1_δP,Solvent1_δH,Solvent2_Dielectric,Solvent2_δD,Solvent2_δP,Solvent2_δH,drug_δD,drug_δP,drug_δH,Solvent1_Solvent2_Ra,drug_Dielectric,drug_fp,Solvent1_fp,Solvent2_fp,ILR_coordinate,weighted_HBA,weighted_HBD,weighted_logP,weighted_TPSA,weighted_Dielectric,weighted_fp
-0.6082,303.15,Log solubility,g/L,"[130.0, 129.0]","[0.14357699999999998, 0.856423]",[49],[1.0],130,0.14357699999999998,129,0.856423,Ethanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208789F9A10>,OCC,O,<rdkit.Chem.rdchem.Mol object at 0x00000208793E7A00>,<rdkit.Chem.rdchem.Mol object at 0x0000020878BF12A0>,3,1,3.2081000000000017,72.24000000000001,1,1,-0.0014,20.23,0,0,-0.8247,31.5,22.39131403914509,15.737051792828685,8.764940239043826,18.639315119555068,76.54531999999999,15.43824701195219,15.936254980079681,40.64139327614327,16.932270916334662,7.968127490039841,6.725526074066262,23.14900290535021,7.920398669993345,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878AF1690>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002087998A030>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879394820>,-1.262817006,0.14357699999999998,0.14357699999999998,-0.706493056,29.881887210000002,68.77005028615834,[0. 0. 0. ... 0. 0. 0.]
-0.515,308.15,Log solubility,g/L,"[130.0, 129.0]","[0.14357699999999998, 0.856423]",[49],[1.0],130,0.14357699999999998,129,0.856423,Ethanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208789F99A0>,OCC,O,<rdkit.Chem.rdchem.Mol object at 0x00000208793E5E00>,<rdkit.Chem.rdchem.Mol object at 0x0000020878BF1460>,3,1,3.2081000000000017,72.24000000000001,1,1,-0.0014,20.23,0,0,-0.8247,31.5,20.464120179576163,15.674603174603176,8.730158730158731,17.90845711990073,74.82796625,15.376984126984127,15.873015873015873,39.04782145215469,16.865079365079367,7.936507936507937,6.461814425,22.321456962417553,7.841589386454042,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878AF17E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002087998A0A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879394890>,-1.262817006,0.14357699999999998,0.14357699999999998,-0.706493056,29.881887210000002,67.02256832274676,[0. 0. 0. ... 0. 0. 0.]
-0.424,313.15,Log solubility,g/L,"[130.0, 129.0]","[0.14357699999999998, 0.856423]",[49],[1.0],130,0.14357699999999998,129,0.856423,Ethanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208789FA180>,OCC,O,<rdkit.Chem.rdchem.Mol object at 0x00000208793E7AE0>,<rdkit.Chem.rdchem.Mol object at 0x0000020878BF1150>,3,1,3.2081000000000017,72.24000000000001,1,1,-0.0014,20.23,0,0,-0.8247,31.5,18.702797611252905,15.612648221343873,8.695652173913043,17.206256472312855,73.1502,15.316205533596838,15.810276679841897,37.516734473135756,16.798418972332016,7.905138339920948,6.208443057020102,21.528699718068186,7.763564268388065,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878AF1A10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002087998A110>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879394900>,-1.262817006,0.14357699999999998,0.14357699999999998,-0.706493056,29.881887210000002,65.33280530723086,[0. 0. 0. ... 0. 0. 0.]
-0.3353,318.15,Log solubility,g/L,"[130.0, 129.0]","[0.14357699999999998, 0.856423]",[49],[1.0],130,0.14357699999999998,129,0.856423,Ethanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208789F9F50>,OCC,O,<rdkit.Chem.rdchem.Mol object at 0x00000208793E65E0>,<rdkit.Chem.rdchem.Mol object at 0x0000020878BF1380>,3,1,3.2081000000000017,72.24000000000001,1,1,-0.0014,20.23,0,0,-0.8247,31.5,17.09306998874026,15.551181102362206,8.661417322834646,16.53158951,71.51096374999999,15.255905511811024,15.748031496062993,36.045682273270735,16.73228346456693,7.874015748031496,5.965006522763479,20.76941664249423,7.686315513218585,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878AF11C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002087998A180>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879394970>,-1.262817006,0.14357699999999998,0.14357699999999998,-0.706493056,29.881887210000002,63.69780581743961,[0. 0. 0. ... 0. 0. 0.]
-0.2459,323.15,Log solubility,g/L,"[130.0, 129.0]","[0.14357699999999998, 0.856423]",[49],[1.0],130,0.14357699999999998,129,0.856423,Ethanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208789F9EE0>,OCC,O,<rdkit.Chem.rdchem.Mol object at 0x00000208793E58C0>,<rdkit.Chem.rdchem.Mol object at 0x0000020878BF0820>,3,1,3.2081000000000017,72.24000000000001,1,1,-0.0014,20.23,0,0,-0.8247,31.5,15.621889714733447,15.490196078431373,8.627450980392156,15.883376609712846,69.90920000000001,15.196078431372548,15.686274509803921,34.632310855198625,16.666666666666664,7.8431372549019605,5.731115271545873,20.04234381808106,7.609835396005712,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878AF1540>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002087998A1F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793949E0>,-1.262817006,0.14357699999999998,0.14357699999999998,-0.706493056,29.881887210000002,62.114790851172295,[0. 0. 0. ... 0. 0. 0.]
-0.5386,278.15,Log solubility,g/L,"[130.0, 129.0]","[0.206844, 0.7931560000000001]",[49],[1.0],130,0.206844,129,0.7931560000000001,Ethanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208789FA7A0>,OCC,O,<rdkit.Chem.rdchem.Mol object at 0x00000208793E6030>,<rdkit.Chem.rdchem.Mol object at 0x0000020878BF3840>,3,1,3.2081000000000017,72.24000000000001,1,1,-0.0014,20.23,0,0,-0.8247,31.5,35.116570656728335,16.056910569105693,8.943089430894311,22.766110897241116,85.76291375,15.752032520325205,16.260162601626018,49.63950984295357,17.276422764227643,8.130081300813009,8.214576096942672,27.85840866201395,8.326486193539106,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878AF1150>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002087998A260>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879394A50>,-0.950390431,0.206844,0.206844,-0.654405335,29.16886812,75.28702155921532,[0. 0. 0. ... 0. 0. 0.]
-0.4465,283.15,Log solubility,g/L,"[130.0, 129.0]","[0.206844, 0.7931560000000001]",[49],[1.0],130,0.206844,129,0.7931560000000001,Ethanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208789FA500>,OCC,O,<rdkit.Chem.rdchem.Mol object at 0x00000208793E63B0>,<rdkit.Chem.rdchem.Mol object at 0x0000020878BF0430>,3,1,3.2081000000000017,72.24000000000001,1,1,-0.0014,20.23,0,0,-0.8247,31.5,32.09412904296456,15.991902834008098,8.906882591093119,21.873438920639888,83.83175999999999,15.68825910931174,16.194331983805668,47.69311682180759,17.206477732793523,8.097165991902834,7.892477961,26.83526567070996,8.243636271628136,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878AF0F20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002087998A2D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879394AC0>,-0.950390431,0.206844,0.206844,-0.654405335,29.16886812,73.13014146232295,[0. 0. 0. ... 0. 0. 0.]
-0.3494,288.15,Log solubility,g/L,"[130.0, 129.0]","[0.206844, 0.7931560000000001]",[49],[1.0],130,0.206844,129,0.7931560000000001,Ethanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208789FA490>,OCC,O,<rdkit.Chem.rdchem.Mol object at 0x00000208793E6570>,<rdkit.Chem.rdchem.Mol object at 0x0000020878BF2180>,3,1,3.2081000000000017,72.24000000000001,1,1,-0.0014,20.23,0,0,-0.8247,31.5,29.331825396484348,15.92741935483871,8.870967741935484,21.015769112894198,81.94548125,15.625,16.129032258064516,45.823042962650746,17.137096774193548,8.064516129032258,7.583009473724711,25.854325870960757,8.161610720214046,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878AF02E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002087998A340>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879394B30>,-0.950390431,0.206844,0.206844,-0.654405335,29.16886812,71.06266221863541,[0. 0. 0. ... 0. 0. 0.]
-0.2493,293.15,Log solubility,g/L,"[130.0, 129.0]","[0.206844, 0.7931560000000001]",[49],[1.0],130,0.206844,129,0.7931560000000001,Ethanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208789FACE0>,OCC,O,<rdkit.Chem.rdchem.Mol object at 0x00000208793E6E30>,<rdkit.Chem.rdchem.Mol object at 0x0000020878BF25E0>,3,1,3.2081000000000017,72.24000000000001,1,1,-0.0014,20.23,0,0,-0.8247,31.5,26.807269950777656,15.863453815261046,8.835341365461849,20.191729019332328,80.10301999999999,15.562248995983936,16.06425702811245,44.026295748338015,17.06827309236948,8.032128514056225,7.285675419346718,24.913985835063865,8.080401336673344,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878AF0510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002087998A3B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879394BA0>,-0.950390431,0.206844,0.206844,-0.654405335,29.16886812,69.07911387681865,[0. 0. 0. ... 0. 0. 0.]
-0.1588,298.15,Log solubility,g/L,"[130.0, 129.0]","[0.206844, 0.7931560000000001]",[49],[1.0],130,0.206844,129,0.7931560000000001,Ethanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208789FAB20>,OCC,O,<rdkit.Chem.rdchem.Mol object at 0x00000208793E4900>,<rdkit.Chem.rdchem.Mol object at 0x0000020878BF03C0>,3,1,3.2081000000000017,72.24000000000001,1,1,-0.0014,20.23,0,0,-0.8247,31.5,24.5,15.8,8.8,19.4,78.30331874999999,15.5,16,42.3,17,8,7,24.012704970494262,8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878AF0890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002087998A420>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879394C10>,-0.950390431,0.206844,0.206844,-0.654405335,29.16886812,67.17442509,[0. 0. 0. ... 0. 0. 0.]
-0.0703,303.15,Log solubility,g/L,"[130.0, 129.0]","[0.206844, 0.7931560000000001]",[49],[1.0],130,0.206844,129,0.7931560000000001,Ethanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208789FA9D0>,OCC,O,<rdkit.Chem.rdchem.Mol object at 0x00000208793E6730>,<rdkit.Chem.rdchem.Mol object at 0x0000020878BF2880>,3,1,3.2081000000000017,72.24000000000001,1,1,-0.0014,20.23,0,0,-0.8247,31.5,22.39131403914509,15.737051792828685,8.764940239043826,18.639315119555068,76.54531999999999,15.43824701195219,15.936254980079681,40.64139327614327,16.932270916334662,7.968127490039841,6.725526074066262,23.14900290535021,7.920398669993345,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878AF0C80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002087998A490>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879394C80>,-0.950390431,0.206844,0.206844,-0.654405335,29.16886812,65.34388879103292,[0. 0. 0. ... 0. 0. 0.]
0.0184,308.15,Log solubility,g/L,"[130.0, 129.0]","[0.206844, 0.7931560000000001]",[49],[1.0],130,0.206844,129,0.7931560000000001,Ethanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208789FB290>,OCC,O,<rdkit.Chem.rdchem.Mol object at 0x00000208793E6B20>,<rdkit.Chem.rdchem.Mol object at 0x0000020878BF2490>,3,1,3.2081000000000017,72.24000000000001,1,1,-0.0014,20.23,0,0,-0.8247,31.5,20.464120179576163,15.674603174603176,8.730158730158731,17.90845711990073,74.82796625,15.376984126984127,15.873015873015873,39.04782145215469,16.865079365079367,7.936507936507937,6.461814425,22.321456962417553,7.841589386454042,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878AF3140>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002087998A500>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879394CF0>,-0.950390431,0.206844,0.206844,-0.654405335,29.16886812,63.58313087340926,[0. 0. 0. ... 0. 0. 0.]
0.101,313.15,Log solubility,g/L,"[130.0, 129.0]","[0.206844, 0.7931560000000001]",[49],[1.0],130,0.206844,129,0.7931560000000001,Ethanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208789FB060>,OCC,O,<rdkit.Chem.rdchem.Mol object at 0x00000208793E6C00>,<rdkit.Chem.rdchem.Mol object at 0x0000020878BF0580>,3,1,3.2081000000000017,72.24000000000001,1,1,-0.0014,20.23,0,0,-0.8247,31.5,18.702797611252905,15.612648221343873,8.695652173913043,17.206256472312855,73.1502,15.316205533596838,15.810276679841897,37.516734473135756,16.798418972332016,7.905138339920948,6.208443057020102,21.528699718068186,7.763564268388065,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878AF0DD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002087998A570>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879394D60>,-0.950390431,0.206844,0.206844,-0.654405335,29.16886812,61.8880815,[0. 0. 0. ... 0. 0. 0.]
0.1872,318.15,Log solubility,g/L,"[130.0, 129.0]","[0.206844, 0.7931560000000001]",[49],[1.0],130,0.206844,129,0.7931560000000001,Ethanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208789FAF80>,OCC,O,<rdkit.Chem.rdchem.Mol object at 0x00000208793E4040>,<rdkit.Chem.rdchem.Mol object at 0x0000020878BF1A10>,3,1,3.2081000000000017,72.24000000000001,1,1,-0.0014,20.23,0,0,-0.8247,31.5,17.09306998874026,15.551181102362206,8.661417322834646,16.53158951,71.51096374999999,15.255905511811024,15.748031496062993,36.045682273270735,16.73228346456693,7.874015748031496,5.965006522763479,20.76941664249423,7.686315513218585,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878AF3450>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002087998A5E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879394DD0>,-0.950390431,0.206844,0.206844,-0.654405335,29.16886812,60.254948932845984,[0. 0. 0. ... 0. 0. 0.]
0.2685,323.15,Log solubility,g/L,"[130.0, 129.0]","[0.206844, 0.7931560000000001]",[49],[1.0],130,0.206844,129,0.7931560000000001,Ethanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208789FB7D0>,OCC,O,<rdkit.Chem.rdchem.Mol object at 0x00000208793E43C0>,<rdkit.Chem.rdchem.Mol object at 0x0000020878BF17E0>,3,1,3.2081000000000017,72.24000000000001,1,1,-0.0014,20.23,0,0,-0.8247,31.5,15.621889714733447,15.490196078431373,8.627450980392156,15.883376609712846,69.90920000000001,15.196078431372548,15.686274509803921,34.632310855198625,16.666666666666664,7.8431372549019605,5.731115271545873,20.04234381808106,7.609835396005712,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878AF37D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002087998A650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879394E40>,-0.950390431,0.206844,0.206844,-0.654405335,29.16886812,58.68019559135434,[0. 0. 0. ... 0. 0. 0.]
-0.0486,278.15,Log solubility,g/L,"[130.0, 129.0]","[0.281185, 0.718815]",[49],[1.0],130,0.281185,129,0.718815,Ethanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208789FB5A0>,OCC,O,<rdkit.Chem.rdchem.Mol object at 0x00000208793E4E40>,<rdkit.Chem.rdchem.Mol object at 0x0000020878BF35A0>,3,1,3.2081000000000017,72.24000000000001,1,1,-0.0014,20.23,0,0,-0.8247,31.5,35.116570656728335,16.056910569105693,8.943089430894311,22.766110897241116,85.76291375,15.752032520325205,16.260162601626018,49.63950984295357,17.276422764227643,8.130081300813009,8.214576096942672,27.85840866201395,8.326486193539106,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878AF3A00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002087998A6C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879394EB0>,-0.663684207,0.281185,0.281185,-0.59320039,28.33104505,71.52192177,[0. 0. 0. ... 0. 0. 0.]
0.0376,283.15,Log solubility,g/L,"[130.0, 129.0]","[0.281185, 0.718815]",[49],[1.0],130,0.281185,129,0.718815,Ethanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208789FB6F0>,OCC,O,<rdkit.Chem.rdchem.Mol object at 0x00000208793E45F0>,<rdkit.Chem.rdchem.Mol object at 0x0000020878BF0660>,3,1,3.2081000000000017,72.24000000000001,1,1,-0.0014,20.23,0,0,-0.8247,31.5,32.09412904296456,15.991902834008098,8.906882591093119,21.873438920639888,83.83175999999999,15.68825910931174,16.194331983805668,47.69311682180759,17.206477732793523,8.097165991902834,7.892477961,26.83526567070996,8.243636271628136,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878AF3840>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002087998A730>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879394F20>,-0.663684207,0.281185,0.281185,-0.59320039,28.33104505,69.28391423934598,[0. 0. 0. ... 0. 0. 0.]
0.126,288.15,Log solubility,g/L,"[130.0, 129.0]","[0.281185, 0.718815]",[49],[1.0],130,0.281185,129,0.718815,Ethanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208789FB610>,OCC,O,<rdkit.Chem.rdchem.Mol object at 0x00000208793E6FF0>,<rdkit.Chem.rdchem.Mol object at 0x0000020878BF0DD0>,3,1,3.2081000000000017,72.24000000000001,1,1,-0.0014,20.23,0,0,-0.8247,31.5,29.331825396484348,15.92741935483871,8.870967741935484,21.015769112894198,81.94548125,15.625,16.129032258064516,45.823042962650746,17.137096774193548,8.064516129032258,7.583009473724711,25.854325870960757,8.161610720214046,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878AF3B50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002087998A7A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879394F90>,-0.663684207,0.281185,0.281185,-0.59320039,28.33104505,67.15131043,[0. 0. 0. ... 0. 0. 0.]
0.2109,293.15,Log solubility,g/L,"[130.0, 129.0]","[0.281185, 0.718815]",[49],[1.0],130,0.281185,129,0.718815,Ethanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208789FB840>,OCC,O,<rdkit.Chem.rdchem.Mol object at 0x00000208793E5230>,<rdkit.Chem.rdchem.Mol object at 0x0000020878BF3760>,3,1,3.2081000000000017,72.24000000000001,1,1,-0.0014,20.23,0,0,-0.8247,31.5,26.807269950777656,15.863453815261046,8.835341365461849,20.191729019332328,80.10301999999999,15.562248995983936,16.06425702811245,44.026295748338015,17.06827309236948,8.032128514056225,7.285675419346718,24.913985835063865,8.080401336673344,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878AF3A70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002087998A810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879395000>,-0.663684207,0.281185,0.281185,-0.59320039,28.33104505,65.11705452,[0. 0. 0. ... 0. 0. 0.]
0.2864,298.15,Log solubility,g/L,"[130.0, 129.0]","[0.281185, 0.718815]",[49],[1.0],130,0.281185,129,0.718815,Ethanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208789FB8B0>,OCC,O,<rdkit.Chem.rdchem.Mol object at 0x00000208793E6420>,<rdkit.Chem.rdchem.Mol object at 0x0000020878BF0510>,3,1,3.2081000000000017,72.24000000000001,1,1,-0.0014,20.23,0,0,-0.8247,31.5,24.5,15.8,8.8,19.4,78.30331874999999,15.5,16,42.3,17,8,7,24.012704970494262,8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878AF3D80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002087998A880>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879395070>,-0.663684207,0.281185,0.281185,-0.59320039,28.33104505,63.174632567281236,[0. 0. 0. ... 0. 0. 0.]
0.3659,303.15,Log solubility,g/L,"[130.0, 129.0]","[0.281185, 0.718815]",[49],[1.0],130,0.281185,129,0.718815,Ethanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208789F8200>,OCC,O,<rdkit.Chem.rdchem.Mol object at 0x00000208793E6650>,<rdkit.Chem.rdchem.Mol object at 0x0000020878BF1930>,3,1,3.2081000000000017,72.24000000000001,1,1,-0.0014,20.23,0,0,-0.8247,31.5,22.39131403914509,15.737051792828685,8.764940239043826,18.639315119555068,76.54531999999999,15.43824701195219,15.936254980079681,40.64139327614327,16.932270916334662,7.968127490039841,6.725526074066262,23.14900290535021,7.920398669993345,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878AF3DF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002087998A8F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793950E0>,-0.663684207,0.281185,0.281185,-0.59320039,28.33104505,61.31802583,[0. 0. 0. ... 0. 0. 0.]
0.4422,308.15,Log solubility,g/L,"[130.0, 129.0]","[0.281185, 0.718815]",[49],[1.0],130,0.281185,129,0.718815,Ethanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208789F8350>,OCC,O,<rdkit.Chem.rdchem.Mol object at 0x00000208793E77D0>,<rdkit.Chem.rdchem.Mol object at 0x0000020878BF1070>,3,1,3.2081000000000017,72.24000000000001,1,1,-0.0014,20.23,0,0,-0.8247,31.5,20.464120179576163,15.674603174603176,8.730158730158731,17.90845711990073,74.82796625,15.376984126984127,15.873015873015873,39.04782145215469,16.865079365079367,7.936507936507937,6.461814425,22.321456962417553,7.841589386454042,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878AF3F40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002087998A960>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020879395150>,-0.663684207,0.281185,0.281185,-0.59320039,28.33104505,59.54166819268787,[0. 0. 0. ... 0. 0. 0.]
0.5196,313.15,Log solubility,g/L,"[130.0, 129.0]","[0.281185, 0.718815]",[49],[1.0],130,0.281185,129,0.718815,Ethanol,Water,<rdkit.Chem.rdchem.Mol object at 0x00000208789F83C0>,OCC,O,<rdkit.Chem.rdchem.Mol object at 0x00000208793E6260>,<rdkit.Chem.rdchem.Mol object at 0x0000020878BF2F80>,3,1,3.2081000000000017,72.24000000000001,1,1,-0.0014,20.23,0,0,-0.8247,31.5,18.702797611252905,15.612648221343873,8.695652173913043,17.206256472312855,73.1502,15.316205533596838,15.810276679841897,37.516734473135756,16.798418972332016,7.905138339920948,6.208443057020102,21.528699718068186,7.763564268388065,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000020878AF28F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002087998A9D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x00000208793951C0>,-0.663684207,0.281185,0.281185,-0.59320039,28.33104505,57.840407159320144,[0. 0. 0. ... 0. 0. 0.]
